Name	ORIG_FID	Latitude	Longitude
Patharkucha Mal	40618	22.83220827	81.41574256
Patharkucha Ryt	40633	22.81887921	81.42093485
Parsauja Kalan	40759	24.79861727	80.95422062
Rausar Khar	40764	22.8739264	81.4387772
Lamsarai	40765	22.87712424	81.46212485
Gannaguda	40766	22.89139722	81.41318747
Dubsara	40767	22.8858449	81.33194996
Deori	40768	22.8719001	81.36220497
Jinda Tola	40770	22.88644589	81.35884084
Khetgaon	40771	22.87055379	81.38825116
Ghata	40772	22.8609722	81.4243077
Sunpuri	40773	22.88414997	81.41218442
Dhurwa Tola	40774	22.86590596	81.34931523
Kanchanpur	40775	22.85938378	81.36412497
Thadh Pathar	40777	22.8638018	81.41268706
Gutti Para	40778	22.85610077	81.46839149
Deori	40779	22.84586377	81.44604457
Damehari	40781	22.82475008	81.45410386
Ghuidadar	40782	22.81478056	81.47990346
Koylari	40783	22.79974845	81.45608828
Paraswar	40784	22.77779718	81.47539047
Sheoni Sangam	40785	22.77853312	81.45781279
Sonbarsa	40786	24.80246294	80.91954498
Madwa	40791	23.14261056	81.40701402
Pakari Sondha	40808	22.77235847	81.65516229
Tarera Mal	40809	22.71329556	81.58665234
Kabir Chabutra Khurkhuri	40810	22.77727607	81.67844589
Khannat Mal	40811	22.76669133	81.63370403
Kirangi Mal	40812	22.76018739	81.61752981
Pakri Ryt	40814	22.74840142	81.51434572
Harra Tola Ryt	40815	22.75298263	81.60545129
Bhimkundi Mal	40816	22.74685369	81.56415906
Raitwar Mal	40818	22.7446452	81.64380592
Garkamatta Ryt	40819	22.74989513	81.58984976
Medhakhar Mal	40820	22.73809256	81.58088585
Roosa Mal	40821	22.74375951	81.52665997
Barnai Mal	40822	22.73416821	81.54644487
Sarai Tola	40823	22.7456104	81.61924884
Bahpuri	40824	22.85070559	81.70346685
Karanjiya Mal	40825	22.73249761	81.61448201
Roosa Ryt	40826	22.73460394	81.5229763
Karondi Mal	40827	22.72551459	81.56323771
Ramnagar Ryt	40828	22.70647624	81.61760912
Bargaon Ryt	40829	22.7162888	81.65342576
Bundela Ryt	40830	22.72346076	81.52728497
Barbaspur Mal	40831	22.70305006	81.55043159
Karanjiya Ryt	40832	22.71412161	81.63648928
Bondar Ryt	40836	22.6985855	81.66058048
Dubha	40839	23.14092783	81.39619985
Narigwara Ryt	40841	22.68300651	81.66598261
Jogirwara	40842	22.67217292	81.60886996
Jagatpur	40844	22.67132127	81.69690942
Thamardar	40845	22.88937444	81.54015346
Kitaha	40846	24.79763684	80.99944162
Sonhara	40847	22.89274258	81.69052431
Dharhar Kalan	40848	22.88831556	81.61667534
Jilan	40849	22.87919473	81.56968432
Chhapani	40850	22.88217716	81.58934679
Bendi	40851	22.88056968	81.51912797
Salharo	40852	22.8878059	81.64012799
Karaundi	40853	22.88377507	81.67595687
Garhrihan	40854	24.77754585	80.99922944
Keshwani	40855	22.8787856	81.49086336
Umaniya	40856	22.86370762	81.66003376
Pathaiti	40857	22.87351852	81.62940544
Pardi	40858	22.87419827	81.64550831
Belgawan	40859	22.85736667	81.67927868
Bahpur	40860	22.85786303	81.69452171
Boda	40861	22.85143033	81.57639091
Gadhidadar	40862	22.86433369	81.60683736
Piparha	40863	22.85662813	81.63436643
Bijaura	40864	22.8464254	81.50564157
Sanchara	40865	22.84995851	81.48318336
Khursi	40866	22.85271545	81.54623922
Mahora	40867	22.83047699	81.53499311
Paladongri	40868	22.83030686	81.52298897
Chachandih	40869	22.84567459	81.60795962
Nonghati	40870	22.83624535	81.68798611
Mohadi	40871	22.8141758	81.63156291
Kekariya	40872	22.82595828	81.56708897
Harrai	40873	22.81997881	81.66373996
Kamlo	40874	24.76662507	80.79564171
Khati	40875	22.81265001	81.60565872
Sarwahi	40876	22.8212715	81.49783124
Kasturi	40877	22.81214028	81.50701333
Padariya	40878	22.79744872	81.59128958
Duari	40879	22.81240271	81.55374334
Newsa	40880	22.80116302	81.4876698
Lapti	40881	22.87536342	81.75557275
Kumharwar	40882	22.78560314	81.57992905
Bilaspur	40883	22.80060113	81.53453173
Miriya	40884	22.79305067	81.6882054
Guguwa Kapa	40885	22.79231336	81.6657068
Purga	40886	22.78184887	81.49693568
Karaunda Tola	40887	22.76926527	81.57351765
Khajurwar	40888	22.77912998	81.5301538
Bhimkundi	40889	22.77398768	81.55079178
Baghni Bhawar	40890	22.77720796	81.51220457
Khalhe Bhavar Khandi	40891	23.07332997	81.20157846
Sarai Tola	40892	22.75890793	81.53621805
Amgawan	40893	22.88458877	81.73934346
Mekal Pahad	40894	22.8871053	81.7762755
Dhobe	40895	22.89317768	81.71727762
Basahi	40896	22.87746445	81.70590183
Ledhara	40897	22.8648225	81.72191607
Moti Sagar	40898	24.74022864	80.84012618
Jamkachhar	40899	22.862211	81.76299151
Medha Khar	40900	22.85794873	81.74143319
Dauniya	40901	22.84613681	81.73745219
Bhejari	40902	22.83394119	81.70789411
Batki	40903	22.84511182	81.76070108
Tali	40904	22.833295	81.74537071
Pondi	40905	22.81671937	81.71518443
Bharni	40906	22.82289211	81.7605849
Sendur Khar	40907	22.82097392	81.7442146
Pamra	40908	22.813801	81.77107515
Umargohan	40909	22.75798719	81.75163822
Lalpur	40910	22.80322349	81.73985955
Barsot	40911	22.7971056	81.71351665
Harra Tola	40912	22.79193843	81.72122178
Podaki	40913	22.7861443	81.72787415
Bhamariya	40914	22.78599907	81.74677757
Bhundakona	40915	22.77974551	81.73941503
Pharrisemar	40916	22.76699192	81.70704929
Damgarh	40917	22.72735737	81.7157247
Bijauri	40918	22.79852278	81.76298577
Amarkantak	40919	22.68201439	81.75485442
Sarastal Ryt	40920	23.11031381	81.09444618
Pondi Ryt	40921	23.10226176	81.16172498
Tikri Mya Pipri Ryt	40922	23.0852012	81.1364915
Narayandih Mal	40923	23.09382396	81.15072991
Akhdar Akhrad Mal	40924	23.09440562	81.18832059
Tikra Bhanwarkhandi	40925	23.09240174	81.20345949
Narayandih Ryt	40926	23.08321003	81.15037498
Madhopur Ryt	40927	23.08027138	81.17966251
Basi Deori Ryt	40929	23.07094404	81.16021925
Nachunka Ryt	40931	23.06031085	81.22084562
Basaniya Mal	40932	23.06124354	81.24735836
Ludhra Ryt	40933	23.03897311	81.22185106
Barwara Ryt	40934	23.05510765	81.18132179
Baidra Ryt	40935	23.0374662	81.19847263
Diyawar Mal	40938	23.04481048	81.16940693
Kerha	40940	23.13516883	81.38589721
Niwsa Mal	40941	23.0287054	81.16510698
Mohgaon Ryt	40943	23.02001788	81.18648497
Bamuri	40947	23.13508904	81.36225645
Padariya Kalan Mal	40950	22.99932705	81.19040534
Mehuti	40954	24.73169809	80.91661581
Deori Khurd	40960	24.72414293	80.70021314
Reserve Forest	40971	22.68535514	81.58283741
Sudamapur	40974	24.72971339	80.95878609
Samatpur	40993	23.10667372	81.41260352
Mehuti	41001	24.71920143	80.92575042
Bamura	41005	23.11539268	81.36043163
Baun	41006	23.11570815	81.37905215
Jawari	41007	23.11636634	81.47518394
Kathai	41008	23.08612621	81.45395218
Semara	41009	23.11121418	81.45919714
Sanpuri Viran	41010	23.11365255	81.39624603
Amha Tola	41011	23.09251802	81.37671454
Kathautiya	41012	23.0836682	81.4001535
Kodwar Kalan	41013	23.08210557	81.43407425
Silpari	41014	23.08659485	81.47847105
Kodwar Khurd	41015	23.07879765	81.41948996
Tarera	41016	23.12109229	81.27019374
Dongariya	41017	23.11385448	81.24240656
Chatuwa	41018	23.10505272	81.27607161
Khamraudh	41019	23.08252692	81.29120209
Gora Tola	41020	23.09047364	81.3217365
Tanki Tola	41021	23.08803024	81.26243577
Sarai	41022	23.0754899	81.35206978
Payari	41023	23.07112304	81.31963898
Suadand	41024	23.04229918	81.24950546
Tarang	41025	23.04886099	81.31524016
Piparha	41026	23.05896229	81.479955
Gondi	41027	23.05723462	81.46145074
Lamsarai	41028	23.04487512	81.41285397
Ghatha	41029	23.04276562	81.36655373
Alhawar	41030	23.04084647	81.38421897
Katurdona	41031	23.0462206	81.28643247
Bairagi	41032	23.04258004	81.34634288
Gonda	41033	23.04115735	81.46330497
Chilihamar	41034	23.03508813	81.47840331
Deori Dadar	41035	23.04243872	81.44024117
Dhawai	41036	23.02378192	81.25642435
Amdari	41037	23.00319322	81.26825997
Adawar	41038	23.0180627	81.37935408
Karondi	41039	23.02573298	81.42099747
Jarhi	41040	23.02154828	81.35363826
Nagula	41041	23.01889721	81.45537033
Jarha	41042	23.02275482	81.22809354
Nagmala	41043	23.01047059	81.3061484
Karaunda Pani	41044	23.02300481	81.43939464
Farhad	41045	24.71755853	80.96931739
Hathbandha	41046	23.02236984	81.32934246
Rakhital	41047	23.00753445	81.47364313
Sursapara	41048	23.00636661	81.22661716
Lohari	41049	23.0084999	81.41813754
Salargondi	41050	22.98961533	81.36624997
Bijapuri	41051	22.99714439	81.34599799
Naguli Dadar	41052	23.00083698	81.43495936
Gadauli	41053	24.71627889	80.98560336
Majholi	41054	22.99404512	81.21317193
Sarai Patera	41055	22.99407395	81.38561247
Bartola	41056	22.98656287	81.45536811
Karan Pathar	41057	22.98120237	81.31720943
Karpa	41058	22.992022	81.41941625
Shyam Duwari	41059	22.98448803	81.27855622
Farhad	41060	24.71760925	80.96272006
Gedi Ama	41061	22.97697446	81.23217275
Bicharpur	41062	22.97785973	81.47238812
Uphari Kalan	41063	22.97100124	81.43630739
Medha Khar	41064	22.9739262	81.39465126
Uphari Khurd	41066	22.96411761	81.41280094
Bhalwar	41067	22.97490186	81.26114927
Antariya	41068	22.95026747	81.32955691
Charku Umar	41069	22.96378583	81.25211497
Tulra	41071	22.95913455	81.27949079
Ranai Kapa	41072	22.95303627	81.36262643
Manpur	41073	22.93208241	81.4060977
Baghadi	41075	22.95087007	81.29499093
Jatanga	41076	22.94870356	81.46066546
Lila Tola	41077	22.94245766	81.39294219
Beldongri	41078	22.94354596	81.43824571
Mediya Ras	41079	22.9414324	81.26488903
Sarai Tola	41081	22.93509181	81.29660991
Padri Khar	41082	22.92653541	81.41840415
Koliha Tola	41084	22.9304741	81.37842714
Pipariya	41086	22.93021374	81.36435638
Kohka	41088	22.92618618	81.45287497
Bicharpur	41089	22.92291282	81.43294065
Kusera	41090	22.92749768	81.34951983
Dhumma Kapa	41091	22.91676361	81.30976982
Paladigwar	41092	22.91912837	81.29591241
Benibari	41094	22.91581508	81.32929692
Ghotai Khurd	41095	22.92655891	81.46885412
Ghotai Kalan	41097	22.91332849	81.45895498
Pipar Khunta	41098	22.90602846	81.36271859
Kyontar	41100	22.91509437	81.38116536
Baidara	41101	22.90977759	81.47004327
Andhiyar Khoh	41102	22.90006094	81.34335985
Pouni	41103	22.90353435	81.3924483
Hirna Chhapar	41104	22.9104173	81.41972724
Salaiya	41105	22.90104916	81.41675362
Garjanbija	41106	22.9008189	81.4354803
Nardaha	41107	22.89824668	81.31381456
Mekal Pahad	41108	23.05691083	81.40110997
Baghad Mal	41109	23.20011475	81.1191816
Boondan Ryt	41110	23.19102597	81.05479632
Duniya Mal	41111	23.19517064	81.09822315
Surkhi	41112	23.16098392	81.03417057
Ramguda Ryt	41113	23.16562434	81.11130591
Parasi Ryt	41114	23.16421168	81.18068784
Ramguda Mal	41115	23.15536017	81.11799998
Parasi Mal	41116	23.15578873	81.16860621
Tyagpura Ryt	41117	23.12987683	81.10440646
Ramhepur	41118	23.13037183	81.06847515
Kui Mal	41119	23.1271533	81.12452532
Nandana	41120	23.3442504	81.47024308
Kudri	41121	23.31491585	81.37586413
Pogri	41122	23.33329948	81.41954247
Kotma	41123	23.33180038	81.37780657
Belaha	41124	23.33879653	81.3558773
Chapa	41125	23.32693938	81.40127603
Shahdol	41126	23.2965345	81.34701355
Nawalpur	41127	23.31040783	81.45710453
Hardi	41128	23.31843796	81.43046979
Jamua	41129	23.30716871	81.3871951
Jamui	41130	23.30318809	81.40737869
Dhurwar	41131	23.29815323	81.42460848
Kalyanpur	41132	23.29435639	81.33391682
Gortara	41133	23.28687342	81.38554471
Harri	41134	23.28485086	81.42427211
Kanchanpur	41135	23.27090751	81.44808543
Bicharpur	41136	23.2808307	81.34705501
Senduri	41137	23.27865587	81.3326614
Fatehpur	41138	23.2746526	81.37099452
Basin	41139	23.27334167	81.3603351
Raipur	41140	23.26922352	81.42516413
Padri	41141	23.27026917	81.40471368
Pachgaon	41142	23.26130194	81.35703997
Majhauli	41143	23.24944483	81.34357742
Padmaniya Kalan	41144	23.25290999	81.41346298
Chhata	41145	23.24940717	81.47282193
Dudhi	41146	23.25266146	81.36996538
Kholhad	41147	23.24485575	81.33321366
Aitajhar	41148	23.24625209	81.39286385
Dhanpuri	41149	23.22839925	81.46855497
Chuniya	41150	23.25006861	81.32442087
Udhiya	41151	23.24917008	81.45467304
Khamhariya Kalan	41152	23.24675308	81.30409493
Nargi	41153	23.24436621	81.43297578
Padmaniya Khurd	41154	23.238835	81.41307481
Kathautiya	41155	23.23654416	81.3146154
Dhanpura	41156	23.22543599	81.44974339
Jodhpur	41157	23.22334705	81.37492033
Padariya	41158	23.22704576	81.43410305
Jhagraha	41159	23.23155687	81.35631089
Pachdi	41160	23.22104758	81.28770176
Khouhai	41161	23.2204648	81.30133817
Singhpur	41162	23.21565883	81.4040932
Antari	41163	23.222315	81.34689997
Birhuliya	41164	23.21995885	81.3346767
Bartara	41165	23.20531465	81.47788183
Antara	41166	23.21213292	81.34893544
Lamro	41167	23.2123778	81.26640984
Chauradih	41168	23.20808221	81.46013644
Jugwari	41169	23.19368365	81.31213744
Majhagawan	41170	23.20030974	81.27576443
Chandaniya Badi	41171	23.19838148	81.33767497
Deori Tola	41172	23.19591224	81.29371465
Majhiyar	41173	23.19917995	81.44699559
Chandaniya Khurd	41174	23.20127794	81.3624746
Semariha	41175	23.19408804	81.37291496
Karuai	41176	23.19548811	81.41909721
Mithauri	41177	23.187699	81.39428121
Bandhawa Bada	41178	23.17632101	81.32129002
Kelmaniya	41179	23.17095795	81.33669999
Bodri	41180	23.17835762	81.42537708
Khairha	41181	23.17069629	81.45195599
Khannath	41182	23.18375261	81.46458963
Harra Tola	41183	23.18353521	81.37326549
Atariya	41184	23.16935075	81.43602383
Dulhara	41185	23.17777182	81.40605958
Chirhati	41186	23.16867035	81.47736199
Pathra	41187	23.16711571	81.35797013
Chataha	41188	23.17340046	81.37640205
Manpur	41189	23.16587734	81.39889795
Hardee	41190	23.12706681	81.42968497
Kadauha	41191	23.15591586	81.46647678
Sigudi	41192	23.15648032	81.39164997
Nipaniya	41193	23.15365546	81.41268957
Patkhai	41194	23.12749264	81.33728555
Bhamni Kalan	41195	23.13866937	81.47134804
Bakatawal	41196	23.15194539	81.39869875
Amraha	41197	23.14245093	81.37402997
Pipariya	41198	23.14501581	81.45226014
Sarangpur	41199	23.12863464	81.45250398
Bhanpur	41200	23.12773366	81.40424539
Koilari	41201	23.30723794	81.34577048
Nagmala	41202	23.2070922	81.4339099
Chhirpani	41203	23.16595514	81.38363491
Bhodalkhar Viran	41204	23.15118731	81.4250772
Ghun Ghuti	41205	23.33407831	81.19086679
Githauri	41206	23.34812422	81.17226254
Kurabar	41207	23.35041297	81.0918249
Medhaki	41208	23.34295	81.33702248
Patnar Kalan	41209	23.34213165	81.21707341
Salaiya	41210	23.33790389	81.31987198
Kumurdu	41211	23.33298683	81.0683841
Arjhuni	41212	23.34332221	81.2573158
Barhai	41213	23.33030092	81.12887374
Bhadra	41214	23.34447536	81.30077043
Mudariya	41215	23.31244435	81.08625877
Mehuti	41216	24.71407111	80.93609394
Pahadiya	41217	23.33295997	81.28420938
Amiliha	41218	23.32050902	81.29644794
Majhigawan	41219	23.31680961	81.24825016
Bhimmadongri	41220	23.32103069	81.28132495
Semariha	41221	23.32097797	81.31381707
Baghannara	41222	23.30041515	81.20624907
Deogawan	41223	23.31371319	81.32815241
Chandpur	41224	23.31079803	81.22022363
Marwa Tola	41225	23.30798855	81.2629581
Mahroai	41226	23.29978185	81.27414545
Kannabahara	41227	23.304329	81.30017019
Rohila Kachhar	41228	23.1010778	81.85859655
Magdhar	41229	23.29629171	81.05499362
Chandaniya	41230	23.29896499	81.32023133
Chandaniya	41231	23.2912415	81.32443243
Tummichhote	41232	23.2869019	81.1214629
Kachodar	41233	23.29845029	81.17884527
Baghal Bahara	41234	23.29175882	81.24092497
Bandhawa Khurd	41235	23.29039375	81.31224034
Bandhawa Bada	41236	23.28739733	81.28569425
Amgar	41237	23.278764	81.21881064
Raugarh	41238	23.27608954	81.24066747
Panwari	41239	23.29025486	81.19868697
Semri Khurd	41240	24.71513998	80.71287865
Bargawan	41241	23.28352589	81.3031586
Sundardadar	41242	23.27035837	81.09354614
Narbar	41243	23.27406484	81.31333904
Chaka	41244	23.26996903	81.28694324
Kholkhamhra	41245	23.26810993	81.26332003
Bagharra	41246	22.93780445	81.63162166
Kurkucha	41247	23.26036573	81.06324658
Taktai	41248	23.25550788	81.04017248
Sundri	41249	23.25427126	81.11071186
Didwariya	41250	23.26036318	81.30993093
Audhera	41251	23.26193408	81.23055506
Mehuti	41252	24.71075726	80.91140176
Malachua	41253	23.24775201	81.2392437
Blockpadri	41254	23.2408271	81.25806888
Tiwani	41255	23.2379687	81.12154984
Shahpur	41256	23.24929666	81.27989883
Chandaniya	41257	23.21690949	81.11035064
Khamhariya Khurd	41258	23.2398705	81.29762618
Kunkuni	41259	23.24515108	81.06728407
Machheha	41260	23.24211844	81.08972145
Jhima	41261	23.23878626	81.03757047
Kusmaha Khurd	41262	23.220977	81.25715288
Bhuri Kothar	41263	23.28758985	81.07406809
Bichhiya	41264	23.2168428	81.06727927
Kusmaha Kalan	41265	23.23611194	81.28695795
Budhana	41266	23.22776972	81.09053343
Hathpura	41267	23.22409292	81.23732346
Lakhanpura	41268	23.2764455	81.04860141
Tummi Badi	41269	23.31062739	81.15719459
Dabaniya	41270	23.28805936	81.14279611
Chhirpani	41271	23.27793548	81.16150255
Bijaura	41272	23.25461351	81.15068177
Kharsol	41273	23.25743098	81.18006973
Kui	41274	23.23204034	81.17600238
Amauda	41275	23.22587123	81.14173223
Padmaniya	41276	23.2175603	81.2020891
Gijari	41277	23.20400198	81.17070029
Baghad	41278	23.20683501	81.13496173
Dhuradhar	41279	23.19699127	81.22459948
Sarpha	41280	23.18891196	81.1516671
Mehuti	41281	24.71302516	80.9197927
Jaitahari	41282	23.16852893	81.28000966
Ramna Sarkari	41283	23.18178666	81.20108732
Thunguni	41284	23.17852305	81.2504413
Dona	41285	23.17089348	81.2195278
Khirni	41286	23.17444726	81.16649099
Bulhupani	41287	23.15069067	81.21116913
Mekal Pahad	41288	23.2509793	81.20789652
Mithu Mahua	41289	23.16556142	81.23776986
Silwari Tola	41290	23.17251523	81.18000349
Ramna Sarkari	41291	23.1662394	81.1996172
Titahi	41292	23.14495925	81.28071997
Udal	41293	23.15475599	81.18556876
Sital Pani	41294	23.14284823	81.25802734
Daldali	41295	23.13763539	81.2414402
Kumhani	41296	23.13066188	81.22335701
Ahirgawan	41297	23.13164908	81.30574919
Kotmi	41298	23.11316226	81.86902496
Kodar	41299	23.13532253	81.1984956
Koilaha	41300	23.11255286	81.5191939
Garruha	41301	23.12280824	81.48841446
Dhanora	41302	23.11562424	81.533765
Arjhuli	41303	23.09504051	81.50166138
Chilhari	41304	23.11058271	81.63486958
Turri	41305	23.08288593	81.55103122
Chhirhati	41306	23.09095716	81.5316401
Kapildhara	41307	23.08132857	81.56636904
Sonaha	41308	23.06881521	81.57401631
Boddiha	41309	23.11462173	81.6202481
Katkona	41310	23.24656422	81.50810227
Khoh	41311	23.04563741	81.56724282
Kyontar	41312	23.10227236	81.83276277
Bhangha	41313	23.09622229	81.58424894
Dongara Tola	41314	23.11666013	81.56369414
Anuppur Np	41315	23.11238839	81.6969633
Senduri	41316	23.11662339	81.74414409
Mahuda	41317	23.1115333	81.80882362
Patna Khurd	41318	23.12077199	81.58587735
Kusumhai	41319	23.10326198	81.72503538
Mauhari	41320	23.10867832	81.65105629
Amiliha	41321	23.10404408	81.57612747
Barha Tola	41322	23.09629878	81.59641153
Padaur	41323	23.10266249	81.89928178
Amgawan	41324	23.09944288	81.78218686
Khamhariya	41325	23.10151475	81.61361264
Damana	41326	23.10238859	81.66960996
Bairi Bandh	41327	23.09824899	81.65606782
Sakariya	41328	23.08995675	81.66601178
Chhulha	41329	23.09461948	81.75415222
Pipariya	41330	23.08484561	81.71046381
Sakra	41331	23.08441149	81.6274321
Dulhara	41332	23.08628778	81.68873172
Kusumhai	41333	23.08318384	81.86041256
Jamudi	41334	23.07922584	81.64025592
Nidawan	41335	23.07298457	81.60368467
Kukar Goda	41336	23.07076728	81.89192011
Chandpur	41337	23.08367613	81.82065996
Koda	41338	23.08445773	81.73349201
